url,ticket,score
tensorflow/tensorflow/commit/94bf823c136dce0f7846176f9be6129b990b1c1c,34917,0.5102338003129411
tensorflow/tensorflow/commit/82aa53ec3664f5bbd48fa498901d16ef151164ff,44940,0.4408277052271053
tensorflow/tensorflow/commit/e58e4c754fa6145af2a411b940d8f7347a071b6f,44940,0.729208352739634
tensorflow/tensorflow/commit/20199e91b3503881ce9a4253d64fa783f731230f,41208,0.677754055877679
tensorflow/tensorflow/commit/bb405194390f1a60682c07915fa11e60fc027ec0,29333,0.9629718885011278
tensorflow/tensorflow/commit/edd1f81155294073649dee0b3ec4f6b0e235f328,783,0.5401054127020691
tensorflow/tensorflow/commit/5de6f68848b8bc431e18a53fa03700820bcee57f,14389,0.7591064738093098
tensorflow/tensorflow/commit/59cf62cc475651e75fc8d2948daf2444cc0e8c15,51397,0.7861805879759043
tensorflow/tensorflow/commit/569095ba3d5a57a95595d7db685b4bb748ca7337,55603,0.7997630332197505
tensorflow/tensorflow/commit/137c954eed6e5800d1ab6dda74c73049791fdac7,15794,1.0
tensorflow/tensorflow/commit/bb7f4079afbcb11bb360846849278253207ea8cc,27561,0.539026314458078
tensorflow/tensorflow/commit/3cb4deb6ddd20162ac4aa40db842de318d94f77b,54538,0.6368543390113365
tensorflow/tensorflow/commit/9361cd6fe21c78fea9260935d5121c9c9cd76f93,5006,1.0000000000000002
tensorflow/tensorflow/commit/579b142eb191b50deed006b264c4180e8575cd6a,26529,0.5186369796332654
tensorflow/tensorflow/commit/dd3b812879671d633ddbb644a48f6fc44faae0bc,46796,0.5784154613533499
tensorflow/tensorflow/commit/8b4d11790b87efa4165d15612c60cc41c21f6bf8,24637,0.542793933496966
tensorflow/tensorflow/commit/5c545e646ce54934e92ea59a24ff9bcfe52991df,11046,0.6722332511577781
tensorflow/tensorflow/commit/9e45772d16bbcb3adb3c5faa298969e183cdc89e,12586,1.0000000000000002
tensorflow/tensorflow/commit/65e1e1ebbc86a3c4740168445dae4c2075ea2932,4080,0.8386547658344192
tensorflow/tensorflow/commit/6c6f5f144c8a780edbc9cc44d957b3cda363ee86,51070,0.8090827552956078
tensorflow/tensorflow/commit/43c7131efcbf8aca957c293498bfd1a300ee4c76,45282,0.6932843291033001
tensorflow/tensorflow/commit/b8cd771a055ef8a124245f0a8423c47dea19d6c5,54919,0.8672769176758476
tensorflow/tensorflow/commit/281d056c9e29727c93a20e2170fd233aab076147,5686,0.9672293456922317
tensorflow/tensorflow/commit/b7552cff4e9bb4f9d0b5a9f80c8a607e8db82901,50432,1.0
tensorflow/tensorflow/commit/a7e6b483d3b14be2f2cb419693d16d0639be4822,34970,0.8350429214999181
tensorflow/tensorflow/commit/4bab47f1d12cfdaee10d0e8ad087973a5a1c2560,14997,0.6271849863253784
tensorflow/tensorflow/commit/716b7713e4c8b2d8f093f639ca41816cf4e1c696,1164,1.0000000000000002
tensorflow/tensorflow/commit/a559acfb25886aa62077765a7c3739a50ca94b83,5644,0.726357033647373
tensorflow/tensorflow/commit/61368b23ac560d158a27e679ac570a9b7ae94e0a,55188,0.6793987095560118
tensorflow/tensorflow/commit/93d4af9c859cf82e10bb443bf8fc1c4df6a293f9,38092,0.6953676918350128
tensorflow/tensorflow/commit/1c4fceab7dc09cab18c0def098320d6c52d2e514,55126,0.9437227151462207
tensorflow/tensorflow/commit/2e6f8b3f05fe2d212c19b9598f93f4e6ee07675f,16333,0.7291807159886481
tensorflow/tensorflow/commit/3c922d7df747ce3c25a0ad75a41f23c7e8d1df1e,2622,0.633385828475064
tensorflow/tensorflow/commit/a0bbeb10e2dada2a44caed9fd0bc1cd85e4ff93f,9837,0.6237116086534931
tensorflow/tensorflow/commit/d41d3f4c27722d2dbdd00227fbddb0713310f313,23208,0.928370824225525
tensorflow/tensorflow/commit/e874244346b3945de77d304d5f12e192aaa6f539,37653,0.7206269172697253
tensorflow/tensorflow/commit/dc7bc9e4053e8b643937447f1f31a2bf980a1d3a,38177,0.4817420285453551
tensorflow/tensorflow/commit/c762c4501ca017994c1fa5554c3c8e47b7c80b66,25600,0.5354721003135773
tensorflow/tensorflow/commit/fc33e0f3783cab0d7486f6e277e77e1c95ce291d,25209,0.6218365226963024
tensorflow/tensorflow/commit/a189502cc3032f0bc8f3294b0e39062e89fe9181,28851,0.6001062093444676
tensorflow/tensorflow/commit/6e4b0a4a351260ea3a15457a24332fdba46abab7,54615,0.7266681691842422
tensorflow/tensorflow/commit/93cc43bef97f4371379c2ea6e87b260a2a2cf7af,34970,0.7606369930663462
tensorflow/tensorflow/commit/5cdf8f26c806e893e0773ad34e2b59008cc6f8ec,54587,0.6744508980172711
tensorflow/tensorflow/commit/553b04f292eb18dbb9f1a0a9c8459db8360dce5a,7512,0.6771934367114217
tensorflow/tensorflow/commit/52a91a0fb4c39f8f6e8c8b65130c6c3a252dcfea,17516,0.7365467881028963
tensorflow/tensorflow/commit/72ac5a16b80410d33067f69ee422df8aa2140578,8055,0.641428628630614
tensorflow/tensorflow/commit/2145b44339642796dc382153d26b434c2cc18559,35105,0.587042526666367
tensorflow/tensorflow/commit/6f6cfdc99a2156bcd67441d46b71dcf7d98b5c14,14927,0.568129609300955
tensorflow/tensorflow/commit/1838163152217eac4d8cb9bf960beac29f38b969,42967,0.6257082678064126
tensorflow/tensorflow/commit/8e29dc771442e8ca9df0c37277080d11599f1043,13505,0.7068472125581651
tensorflow/tensorflow/commit/de7b004fc72b30ec55011173b76f63a7e0e93279,30414,0.5731214184952584
tensorflow/tensorflow/commit/417dd3793a648406feb8668cad2e341fe979c391,60,0.4935025800572292
tensorflow/tensorflow/commit/d3cc268d017ca22a2259befa521894cb8e3ed002,37528,1.0
tensorflow/tensorflow/commit/e52ac76b773693d5d289205162ca43ee23561251,21494,1.0
tensorflow/tensorflow/commit/d1b08cf5159bba6033df87f93f27778c2b94e14a,2904,0.717816864914749
tensorflow/tensorflow/commit/e9deb127980812d2925d701c919f094c977b359f,32587,0.7978029749781468
tensorflow/tensorflow/commit/491ea166528922468d5b5b7b826f42df44e3b88f,25739,0.604471311183478
tensorflow/tensorflow/commit/5bc685d7f16b0fc27b936e63fa01668e4af4034c,25739,0.8721136896375229
tensorflow/tensorflow/commit/d1198909057c635de2bae3e1c4fb8505466ee325,12755,0.716759636433808
tensorflow/tensorflow/commit/df94f63281a40acdd695a9a28862905af976adfd,29125,0.7659657904040598
tensorflow/tensorflow/commit/0ae47a7f3a3cbfb47a432741d525bafc50c6b68a,9202,0.8486296876204635
tensorflow/tensorflow/commit/bb0190f6c26bf11f601102dfe2166a68a7833020,6551,0.7402670861600947
tensorflow/tensorflow/commit/667f63f9a473150caef5ba9c2445dfbd4d3cf3e2,54929,0.47500048326674016
tensorflow/tensorflow/commit/5574d6041a5a5d91c4be3449d7a456a146da4c0e,34264,0.5722325261534345
tensorflow/tensorflow/commit/f2e46bddc9639b643829778011111932e49b6241,15760,0.8215802665922286
tensorflow/tensorflow/commit/455db2a13c5c5d738f240c11531c4d198605efb9,47226,1.0
tensorflow/tensorflow/commit/d194dd4b823a1e74efd47a5b4215d839858244e9,23272,0.33233503112571566
tensorflow/tensorflow/commit/ac01d27997e73942c2e598b4f203c84f756c35c3,40286,0.5798208236010421
tensorflow/tensorflow/commit/09fa4a4e355171fa30f5793ff9eb1b61a4e34ed0,37229,1.0
tensorflow/tensorflow/commit/cf4eaffb3ddcedb723355f01c5fec2cdc020a40b,34642,0.8502469035423132
tensorflow/tensorflow/commit/23a3e222562cba97b4b03ccf8d4027a91d179051,20402,0.6845168490074564
tensorflow/tensorflow/commit/d0c470be2e573e9f82d54d13807726b0a8cca89d,46676,0.7647839478859167
tensorflow/tensorflow/commit/0e61131b5a20916e2445821e8b18f1416b375dcf,14508,0.5596996123857743
tensorflow/tensorflow/commit/0ef76693fdab2a4d1a4923444a2593f79a6b7873,32935,0.6235955778718829
tensorflow/tensorflow/commit/c446422e3857344d9b94a1521ff86734b700f1ae,8377,0.5638879650780959
tensorflow/tensorflow/commit/ec3edaf0277041350ad312e477db48266cbd860f,6391,0.5861370938362672
tensorflow/tensorflow/commit/01c56613967c6cf12dbea7256342b75ba58087ab,37635,0.8444167609521233
tensorflow/tensorflow/commit/6c7e0cc4831b892b7fe5f91b7297f534ea99940b,26704,1.0
tensorflow/tensorflow/commit/8b20ddf3e0eedb52a7ae0f10a55658e64efc4d1a,26287,0.7681370964616823
tensorflow/tensorflow/commit/da0f64b27e619d3ba509dcd6ce1d29fe29f374e7,38645,0.7503428719718394
tensorflow/tensorflow/commit/ffc651af58ebacdf3ddbe9537efda694c71a64f3,11598,0.6152131232746406
tensorflow/tensorflow/commit/9274bcebb31322370139467039034f8ff852b004,7605,1.0
tensorflow/tensorflow/commit/333abd19d9c49393abb2466401b040cc417801d8,40588,0.5210646303842986
tensorflow/tensorflow/commit/2f2b41a42d80c57cee5171beb89675f0875546d3,13820,0.47278246929557755
tensorflow/tensorflow/commit/c2c4c208679305d6d538255be569a2822f1c920f,6332,0.8309932042069241
tensorflow/tensorflow/commit/432852375ec07cde915246c841d18d3993236f17,8968,0.4568447772700885
tensorflow/tensorflow/commit/a64ff0f2cda9d4e35ea450d4e945009a90ddee9a,33854,0.9251250108268977
tensorflow/tensorflow/commit/6d10ef2c2ecd30bc61e125da41b80c1c02ac4cbd,37163,0.9132903581483142
tensorflow/tensorflow/commit/a9b386407034529769a7fc6f95e7aaf4c1c0a15f,42443,0.4071579097768207
tensorflow/tensorflow/commit/1d02bb4cbaa9308dd7b4ad21ff1c74dd4134f920,11622,1.0
tensorflow/tensorflow/commit/be5d98a8bd541bdc45a9c727a2b0a7195c85f739,50520,0.7905937388346939
tensorflow/tensorflow/commit/966ed1cafc770e81e6a56be3f5715e0fe257b742,38600,0.8654756601876062
tensorflow/tensorflow/commit/0a335dc4fd8cae06d331589eab5858fd0a3ffc73,15510,0.7319606399610067
tensorflow/tensorflow/commit/10522e2c58649fd8588ec32f8e11d25f18d271e4,14577,0.6008058025135324
tensorflow/tensorflow/commit/c5b8e150645e5c2178b65477ad575c35279124d8,29082,0.9769977062540776
tensorflow/tensorflow/commit/0e3574d39c66d937fa9f9d2e25554aab0066f250,47546,0.6982302116852297
tensorflow/tensorflow/commit/175e49a0df73d6256146152591bf599bd3a9734b,4994,0.8993681284480686
tensorflow/tensorflow/commit/3df3f818da59771113d9b2b24cd06072ea948dc3,4146,0.5239865570640175
tensorflow/tensorflow/commit/e6f22ee5f4d483c1b05fbdaf8e8f5d55033f2bdb,15361,0.5749116480455216
tensorflow/tensorflow/commit/607ffbc56cf054a02b86d05e232cb6640e11519d,53885,0.5692740289286441
tensorflow/tensorflow/commit/674048cad145f8e4000aec4d1ec7f9854ad9c44c,42433,0.8023345228442175
tensorflow/tensorflow/commit/bf62fcec003636338386f5246103b90a9580181c,21322,0.8823780630647774
tensorflow/tensorflow/commit/e8d4a3d079ec9c49c75e93978c5b9a3709a623fd,34521,0.6341380851182405
tensorflow/tensorflow/commit/7ee26f7e144849d07e985b0a1c8abf7bf36adb27,19794,0.8820816115665411
tensorflow/tensorflow/commit/771f93bd9e1a62036217e1958bb272682923d28c,48134,0.9584496295340316
tensorflow/tensorflow/commit/92976ad1f05fd2f4946837700855892e47f516ac,39727,0.9013889261013042
tensorflow/tensorflow/commit/4e329e4dd8e59b0d96122e2a8241bda9ba80ffb4,2409,1.0
tensorflow/tensorflow/commit/e692dda4c8b199555e2fa32132a7784e0893c870,22088,0.5817186524886466
tensorflow/tensorflow/commit/3f803a9421fddf10a30745fc145d565d9737bd40,15943,0.6419680787683019
tensorflow/tensorflow/commit/ed6357cbd4f6e47ab87b219a0e0840739c92c970,7820,0.83049735830421
tensorflow/tensorflow/commit/b797bfb750504e03a38a988c44e3c52e902e87c4,54584,0.7836033274086922
tensorflow/tensorflow/commit/0fdb21c045c7a7c085e2da3766747c8287a7962c,33257,0.5618529713754761
tensorflow/tensorflow/commit/6c0a2a5beda866e75a1f8546463651360eb725e1,48135,0.7764844589387484
tensorflow/tensorflow/commit/73f7f1ae9212634cc2c6e0c9c9c6c273c78b4309,55225,0.8781454961569382
tensorflow/tensorflow/commit/708090d48995456bfa66615398d8c56dadebe018,50146,0.7909331642026528
tensorflow/tensorflow/commit/1c850ad297ff2b3236a440893b1a3b1ebc8a8ca7,29803,0.8295056705276207
tensorflow/tensorflow/commit/dfaa328f06e6af0e0a84a6035749bf8be62ee5e2,55249,0.5754536103562125
tensorflow/tensorflow/commit/7dfe1e7c1b03ed55d60bccfcc4bd20ec3a981480,1988,0.7239283934462545
tensorflow/tensorflow/commit/0dbe3bf9898ea80b95fc23e872458e0f9df306a4,41018,0.7909424279101778
tensorflow/tensorflow/commit/604489d05f36647dd8815452ce22b295881f834b,44452,0.5585535584400958
tensorflow/tensorflow/commit/7d7dce16b8e7aef53467d8eb08d4249ef6cd71fb,18686,1.0
tensorflow/tensorflow/commit/e498730b1745f78d980a988b2551520d51aea340,18433,0.5100867437327168
tensorflow/tensorflow/commit/98f38b608073e761d75227373b2b2c7d26c483e5,31734,0.5837060341979748
tensorflow/tensorflow/commit/6958623f7330f7268d05c6753959db3093638d37,54790,0.499546631291145
tensorflow/tensorflow/commit/1df80e82acd1209f6cc95e68c9eedc59953d4a95,37316,0.5454686057808967
tensorflow/tensorflow/commit/f118ff1538ac7aa8a628bba03fe66dc6811cc7fc,44797,0.6485021954266442
tensorflow/tensorflow/commit/cb5c61a3e11a37fb39a246aaf8ed6d02dd9ae9ab,47148,0.6929931923599093
tensorflow/tensorflow/commit/2bfb700080d6b3aa5b4ec00c5928e87db0d56677,50696,0.5420358431197089
tensorflow/tensorflow/commit/9b6b179fe33a0daab4c6b4c7314f77e49825f999,593,0.6162679121527219
tensorflow/tensorflow/commit/6629e3a9863d25a81764f3d3115c1bfc2a7d8e67,11202,0.8910629119766339
tensorflow/tensorflow/commit/05ca1e9bf3e7a04603eac921c4d95c5dbeca7dd6,23642,0.7749202395325555
tensorflow/tensorflow/commit/16033c0b3484409a965acc0dd3054695145311a8,50879,0.7566131636909346
tensorflow/tensorflow/commit/690a403686c341e03164b7e39fda6e9cec062296,44486,0.4449654175548148
tensorflow/tensorflow/commit/8df4f0ce0acc838dd252ae504d44676c35cb6a6b,23979,0.7664418986056911
tensorflow/tensorflow/commit/2375810387068fb66ecba85c1fce0b0e4f5568b2,37641,0.5601462029166875
tensorflow/tensorflow/commit/a6ee64cd216b3ac440262e1f4ec7872fe7026df6,25739,0.7736777082568141
tensorflow/tensorflow/commit/31a492886cbc4f62494cbe08189ce72d8892c9c1,3528,0.5549516271244648
tensorflow/tensorflow/commit/38c7871ecf1a4ede109fa0ce870c5d8d5401df05,46734,0.7369674253197147
tensorflow/tensorflow/commit/85d64fdd40eafc488649b806a85a7a168dc16510,19794,0.873488476560774
tensorflow/tensorflow/commit/1d89c2079931f401f0831e3d27b66dd942ae3388,5298,0.7040321844842544
tensorflow/tensorflow/commit/52d21a8bf7b55b26498b203b902cd417cac1b040,27324,0.7950503761190649
tensorflow/tensorflow/commit/3296af253a0cc120175b88c383b27f02f16fb59b,54584,0.632535632804125
tensorflow/tensorflow/commit/9c405cb0e9475d82ce2b0bef04ad75e206be1267,52349,0.9404388284916889
tensorflow/tensorflow/commit/068e68b762969fe37b08bf069bb97d0356af1949,45028,0.40304959689051156
tensorflow/tensorflow/commit/425b62a344f18c875f6f024b36ae37749cb00feb,49313,0.6638736641099466
tensorflow/tensorflow/commit/35a14f9ea24ea4d83fb6e279b7a2e03ac1c386eb,29003,0.6103111770466196
tensorflow/tensorflow/commit/1ed03f85921e36f20b0a27174a5b2d7f103c271d,7614,0.688588367708293
tensorflow/tensorflow/commit/8d42d1e0b8b00c04d34ea585d360fd54206f6cbb,7802,1.0
tensorflow/tensorflow/commit/8b0eee37b0e6d5a2161ef39a86e51ab2d7c9ebeb,29366,0.6781384001264009
tensorflow/tensorflow/commit/0d9b07979d180d0a04e334b2ea3f3b4ca7790eba,12514,0.6853424459365355
tensorflow/tensorflow/commit/ae32e9096028d0d0d8fc4c007e4192ba36f80408,19258,0.8789352961134252
tensorflow/tensorflow/commit/f5b3248917c55e91f77df97dd86d1fe77eadb4e3,2446,0.8408487326132115
tensorflow/tensorflow/commit/b83bc10e831c44488d56220aec27117f8dc0cc3d,49772,0.46370747325894873
tensorflow/tensorflow/commit/19c51a72a3199b1abbdd41a9b89a01c2aef31a78,43002,0.49103297680916136
tensorflow/tensorflow/commit/82f4a53775ba338dbaed0c329959d9ed53d428e4,27466,0.8824809362815276
tensorflow/tensorflow/commit/478594457f185c4651120cf20453158a04cdbefe,37220,0.5482560857662349
tensorflow/tensorflow/commit/609a60b44bbf934b31a1dce4f0aa84e731b83c35,40493,0.84854293137028
tensorflow/tensorflow/commit/cd8dd009b31f80344bd69f8dc5b404b5189646a5,53832,0.6257061808781134
tensorflow/tensorflow/commit/44acd839c57494860666c799afd24360f1df3bed,10456,0.6806874070201057
tensorflow/tensorflow/commit/48eb150c8e044e233b60c9c65681aaba00f083b6,45191,0.8806057219978296
tensorflow/tensorflow/commit/b03209bbc26f8947cbd1d49e1a232c09e7dcd17a,5177,0.5760763643119654
tensorflow/tensorflow/commit/f8ac6c10fd9660b0575dcdb2eb3bc1d6ac90f399,50926,0.5029913640558273
tensorflow/tensorflow/commit/e6dbfb7a221563336ed3c28178c6e908aa8a6943,38092,0.6953676918350128
tensorflow/tensorflow/commit/c40c656e78203afa78797dad5529f1b0f1e69519,41526,0.5192064775829903
tensorflow/tensorflow/commit/c07a6e6568b776037f052bc0d385a509ec2647aa,14228,0.747818127184635
tensorflow/tensorflow/commit/a0a4d37e44419edc582c069ecd2de15b6d0c19ac,25560,0.8861261566495728
tensorflow/tensorflow/commit/1ba89338bdb4afb85ae56e64b47acc93a3a28703,1407,0.7990063669035792
tensorflow/tensorflow/commit/e5249d6dddc469e68c09b3af32a9adfdffdb5ef1,5435,0.7276923866924049
tensorflow/tensorflow/commit/80ee15562599e4042675705936ccc24db2e74e9d,44780,0.6559829220827558
tensorflow/tensorflow/commit/88d8e664ce36476bde41aa032815ab66c0b08f59,37426,0.5670903989282458
tensorflow/tensorflow/commit/982bd0d982b5907c05ffa4699566d0b3056734be,48580,0.600282162353749
tensorflow/tensorflow/commit/63a49c712edd3b2ee990a9f98b766b24190d3ccb,28636,0.6145754178253567
tensorflow/tensorflow/commit/10fb2155fb720f9e0e70d9e48a934383b4b42c91,50535,0.8159291871157277
tensorflow/tensorflow/commit/60089e430e34c870e074c6d5746ed88ea9b39909,21322,1.0
tensorflow/tensorflow/commit/547bd9c88b1a86f0543fff3460e2d4d1c8009cb4,21100,0.60055364744895
tensorflow/tensorflow/commit/484f0e5fd96c850c5a1ba87b8a6b8b23b11582e0,27146,0.541248998770925
tensorflow/tensorflow/commit/d5e600c22aa3f45c8573a772309f829fea00260e,54196,0.38389128567048963
tensorflow/tensorflow/commit/f8fa35b8a1910772d6d6ba7b621f905358640c2c,965,0.6661249806636921
tensorflow/tensorflow/commit/d0819763b64c693b33b0b8ba454f80b30c9f0590,41795,0.694780417162481
tensorflow/tensorflow/commit/19673dfff5231471524cdcf257c0f5f5790696c4,19922,0.5121591644082256
tensorflow/tensorflow/commit/6eff291a056d06f8c159485f81228f685b6f719c,3583,0.45779472363466983
tensorflow/tensorflow/commit/2bccece3856992080f7902d4434c8df973901e99,46369,0.9438965507426793
tensorflow/tensorflow/commit/1427bfc12ec5a3a2c6a4ffd57fc5b465d3eedfae,5062,0.603165134614078
tensorflow/tensorflow/commit/3f56b1402409ad4efb8dd931d5b1b7bdc713597e,4601,0.5608318202927299
tensorflow/tensorflow/commit/3f8dcd3e288f213001eace4aea0f22cfb1b65946,9247,0.5738848640174807
tensorflow/tensorflow/commit/2c0afa6b6d44801c29621e5c5b7a83d123c36e16,27561,0.5032723654461958
tensorflow/tensorflow/commit/5b04fe0d14fef00df44a53b8e5dcd8fa4705a6f9,22016,0.7510422412869269
tensorflow/tensorflow/commit/7483a659271621e79ca13867a6268aedac0e87f9,25739,0.5811312364611249
tensorflow/tensorflow/commit/563a0184e11c1b960853a66532fc4780af828333,23279,0.5220943389616005
tensorflow/tensorflow/commit/43a7963cd58f04d0ceac097a859c51d3f760db8b,9639,0.3874935039426043
tensorflow/tensorflow/commit/9b44cbafe53d1409e6d7d1086284109824495abf,44271,0.6832830755519576
tensorflow/tensorflow/commit/cc9bdb70b88c76f293f27e29e91cb7739ba3fdc4,15712,0.6316857783141222
tensorflow/tensorflow/commit/c28ca27b96b3a141922523c005c71af51cc61906,42169,0.4332444252869809
tensorflow/tensorflow/commit/7687debbf63e31375d960d663373da8d469f2d2e,29671,0.8457058983060878
tensorflow/tensorflow/commit/bea42a1b32d7faf2effcafc5ef1d6d1e4436ae31,9868,0.5551855662303224
tensorflow/tensorflow/commit/f8c008aa1833eab6c5ef4523e1bff2f2769c8ac0,20667,0.8510835154513375
tensorflow/tensorflow/commit/2ba26da2794775576d50003414460ebcf92bf945,7678,0.8550876274091127
tensorflow/tensorflow/commit/d8ef9b091839b4edfbb3826af920c996e3b1982a,48948,1.0000000000000002
tensorflow/tensorflow/commit/2ba2e6b25891e63c425c7f239ac75bcb7f8f9bda,24052,0.7350800435699274
tensorflow/tensorflow/commit/1284047dca0dd58745a31cd2fd68da3173c7e120,1407,0.5644306793135002
tensorflow/tensorflow/commit/6381a7b127bd276a3817a93e5423b15a06c33419,54895,0.7152999117049423
tensorflow/tensorflow/commit/eb4577c283452c601afcaa07da3e21722b826df7,16825,0.5695472095705478
tensorflow/tensorflow/commit/7f37ded0367a87bc4ed7e83679ce941c0bac13b7,55332,0.5279099855030949
tensorflow/tensorflow/commit/a18853eb0e18b47952bab3ba5df582b0f8b3516d,38092,0.6953676918350128
tensorflow/tensorflow/commit/e4c94c279e1f7990d23eab8bdc29ad1ed6277916,2408,0.5090801612920606
tensorflow/tensorflow/commit/20ab9fbeba8652b17e87e956f4cbf2c457128fdf,24826,0.7647248570151329
tensorflow/tensorflow/commit/cf549e5f36d122e91c774bd7da44519c9f7792ff,47200,0.5254314841772372
tensorflow/tensorflow/commit/589deaa9fb5cb1d1b5bddf07538729abbbbee996,9914,0.5591040922666282
tensorflow/tensorflow/commit/ecbb8b1ccac295537827dfe1ca25ddb03ca5f22b,7920,0.5998623098116882
tensorflow/tensorflow/commit/d2d9df08a6b3f64977e22881cc59b0011f58b9df,23561,0.5852485019150792
tensorflow/tensorflow/commit/06eea697f10cd0004b6d68dda49a74bd3a7870f6,41348,0.5172137884133661
tensorflow/tensorflow/commit/d82c766b445eea2a52a3f7b6dba05356d8b03648,22435,0.6412321474786311
tensorflow/tensorflow/commit/24cbb2a8ce16da1157e6ac64a7d6391bead6b633,16702,0.74156871587285
tensorflow/tensorflow/commit/1166a62a552ae43301b38ddfd8d6aa8aac6a2824,42840,0.79221168226607
tensorflow/tensorflow/commit/70cd042611d8edf8cb4d7c55994b9d80c5386205,21298,0.5728696395857833
tensorflow/tensorflow/commit/f26ea84fdbb13fff6b7979231db95dd20438645d,52188,0.682840013268765
tensorflow/tensorflow/commit/a5923d823e088a9723e445cce9248d5fc59f1b30,18402,0.5462455385662105
tensorflow/tensorflow/commit/5cfb7593f2141d5885734104bc2891995532ea18,40903,0.8289154875814314
tensorflow/tensorflow/commit/f9ccd02fb44b1272798058cb80cb31e0d12a1881,19544,0.7235631996388754
tensorflow/tensorflow/commit/9d17630338fb0cadd4bb347eb4993102cb77bb03,24818,0.7834388990115982
tensorflow/tensorflow/commit/1acc02f4689f0a5ac5ecd5bc1a1fa3b5236fd56c,21077,0.6011962608243915
tensorflow/tensorflow/commit/63b5e80e5c99f847d7ab63087ded0b4fc1854d3a,39625,0.6557901031485375
tensorflow/tensorflow/commit/1b3142988270fd69c9aa4fc933ae96fc92fbcbd7,231,0.5003106596289816
tensorflow/tensorflow/commit/7817f10ec7ed4622d305fdee298042347ee55da7,14007,0.587176152304716
tensorflow/tensorflow/commit/1a5364efe43f76ab72a1f3651df394d6b121c915,2573,0.8396905584311778
tensorflow/tensorflow/commit/2eecf54f925fe4cb28aff39e4cb90924fad88196,32092,0.7629969438237614
tensorflow/tensorflow/commit/bee892dbad77d72a323127e0b22290363adac470,5717,0.5004445769346967
tensorflow/tensorflow/commit/2a3d40e362a9ea67570d4e8ca467e49845443962,4237,0.4195532606214398
tensorflow/tensorflow/commit/ffca44e327e02a38bdaab56b8c5ebd6f4b2ab69c,31276,0.6630966314176548
tensorflow/tensorflow/commit/77c0bb432292f53148a1c2e36e8ec643ba994d23,38092,0.6953676918350128
tensorflow/tensorflow/commit/ab5d7ab16789e72a523ba3033ce8ecbd0021ed63,43001,0.5805662235516814
tensorflow/tensorflow/commit/8ff33271ea4de89e6ff662fe8e479c1fcf56fe77,17655,0.46074423595750025
tensorflow/tensorflow/commit/63b9442ce3cf07fc990f62b307c54694b2baa4bb,27992,0.5342768116008583
tensorflow/tensorflow/commit/a8dbd3a680b06f617baef53dfad47a10e642f0ca,35525,0.7512979433349174
tensorflow/tensorflow/commit/ede138563636c4db03fa915efed5e4627f099da5,7080,0.635165293808194
tensorflow/tensorflow/commit/4590f82223df65d7c0b1b2642408b0c8d17e1083,2409,0.7034788949896066
tensorflow/tensorflow/commit/bf3e812d313010246c480d81cc815fe0c92e5d70,54581,0.5180749218827877
tensorflow/tensorflow/commit/42318e0e71123b9e776f85fb2c397b3cbda3d596,51421,0.8830765278575416
tensorflow/tensorflow/commit/498565a68898b4ce0a696e24fc36a52792141631,2190,0.5755664042245795
tensorflow/tensorflow/commit/07bba62974b2e9bc39c3161be5fcdcb9b793757f,7566,0.6699251872678461
tensorflow/tensorflow/commit/f8a98002491b7cd5f04ec7def6fa7dc30a66215a,15842,1.0
tensorflow/tensorflow/commit/eb03daf8c03cc5c7737afaa1123347976cc1eb35,51677,0.5477084810358334
tensorflow/tensorflow/commit/c25692039b954bb5aa891a26ff1744aab137eee7,52926,0.6561254901295707
tensorflow/tensorflow/commit/c87d12a5e9bc4c568bd310c2266f1f28264e20fb,19423,0.6264407800049037
tensorflow/tensorflow/commit/a9919ccc922e3f06f046b2047a0dcc2b0a618393,5530,0.5781230482295461
tensorflow/tensorflow/commit/0c79d3cdee83af0cf3bd7a9c7522ea88981159a6,6372,0.6517979697131063
tensorflow/tensorflow/commit/55a311cb735689a431c6aa9a6c765c5c5c034ede,42554,0.7474433983642084
tensorflow/tensorflow/commit/76e45e9c05c794fd35966bbabbc9d0c7a900f6cc,288,0.6630920826756244
tensorflow/tensorflow/commit/91c0e9a4f6efc2068c886ed2b7eaa5dbf888a3ba,26521,0.5944155725282909
tensorflow/tensorflow/commit/aae44380256166127ece6f5010d4656556f5c60d,20152,1.0
tensorflow/tensorflow/commit/1051c377051b2ee24a495318737358d9ccf7280f,22308,0.5028720828347163
tensorflow/tensorflow/commit/23900d46dadaad68bafdaae5c5acb1c9fd093f9a,18522,0.6204374051770811
tensorflow/tensorflow/commit/932d1242b419290ff19189c44f9dc40c7f799b20,40036,0.4277279441563097
tensorflow/tensorflow/commit/403e51018b3c47cd5989d6b50776e235221fade4,25739,0.6586634497997004
tensorflow/tensorflow/commit/5e0a1a375a795ceb0b8fac65b0a04bfdb124986e,37778,0.7524263796249604
tensorflow/tensorflow/commit/8cf8afefdb4c240f74a05e24246c8cd2dcce9d54,50669,0.8624745407791661
tensorflow/tensorflow/commit/e8e1631f8e46bc2588f08f89fe2892d3cb2f8035,48265,0.6465918217067587
tensorflow/tensorflow/commit/f568deff5697891d6c6ca0d09490359cf96fe7a1,5846,1.0000000000000002
tensorflow/tensorflow/commit/4b161717ae7766111a7625b9110b730c4176ec03,36519,1.0
tensorflow/tensorflow/commit/f74ae6121e7dcaeca8a57af23f195d9de3e524da,7977,0.6489010745966306
